YIL,AY,AYIN KACINCI GUNU,HANGI GUN,SAAT (dakika),KADININ YASI,KADININ MESLEGI,ERKEGIN YASI,ERKEGIN MESLEGI,KADININ UYRUGU,IL,FAIL,SUCUN SEKLI,SUC YERI,SEBEP,BIRDEN FAZLA KISI MI OLDURULDU?,FAILIN SONU
2020,Nisan,2,Persembe,1380.0,81.0,,46.0,,Turkiye,Istanbul,ogul,bogma,ev,psikolojik sorunlar,hayir,tutuklu
2020,Nisan,5,Pazar,,,,,,Turkiye,Agri,es,atesli silah,ev,,hayir,tutuklu
2020,Nisan,6,Pazartesi,,60.0,,60.0,,Turkiye,Ordu,es,atesli silah,ev,kazara,hayir,tutuklu
2020,Nisan,7,Sali,780.0,38.0,,53.0,emekli,Turkiye,Kastamonu,komsu,atesli silah,sokak,gecimsizlik,hayir,intihar
2020,Nisan,9,Persembe,,,,,,Turkiye,Adana,tanidik,atesli silah,sokak,gecimsizlik,hayir,tutuklu
2020,Nisan,10,Cuma,1380.0,36.0,,43.0,,Turkiye,Kocaeli,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2020,Nisan,10,Cuma,,,,28.0,,Turkiye,Izmir,dini nikahli es,atesli silah,ev,,hayir,tutuklu
2020,Nisan,14,Sali,,43.0,,44.0,,Turkiye,Istanbul,sevgili,kesici alet,ev,kiskanclik,hayir,tutuklu
2020,Nisan,14,Sali,,83.0,,30.0,,Turkiye,Samsun,ogul,darp,ev,psikolojik sorunlar,hayir,tutuklu
2020,Nisan,15,Carsamba,,44.0,siyasetci,36.0,isci,Turkiye,Rize,tanidik,kesici alet,otel,psikolojik sorunlar,hayir,tutuklu
2020,Nisan,17,Cuma,,38.0,,48.0,,Turkiye,Mersin,es,kesici alet,ev,,hayir,serbest
2020,Nisan,18,Cumartesi,,79.0,,,kurye,Turkiye,Istanbul,yabanci,bogma,ev,borc/alacak,hayir,tutuklu
2020,Nisan,23,Persembe,1260.0,55.0,,,,Turkiye,Kocaeli,yabanci,atesli silah,ev,kazara,hayir,kacak
2020,Nisan,24,Cuma,,64.0,,57.0,,Turkiye,Manisa,tanidik,atesli silah,ev,mal/miras,hayir,tutuklu
2020,Nisan,29,Carsamba,,44.0,,,,Turkiye,Samsun,komsu,atesli silah,ev,gecimsizlik,hayir,tutuklu
2020,Mart,1,Pazar,,30.0,,40.0,,Turkiye,Ankara,es,atesli silah,sokak,,hayir,intihar
2020,Mart,2,Pazartesi,1110.0,35.0,,36.0,,Turkiye,Bursa,es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2020,Mart,4,Carsamba,930.0,28.0,polis,28.0,polis,Turkiye,Aydin,eski sevgili,atesli silah,arac,bosanma/ayrilma,evet,tutuklu
2020,Mart,6,Cuma,,29.0,,,,Turkiye,Gaziantep,es,kesici alet,ev,,hayir,tutuklu
2020,Mart,6,Cuma,,32.0,bankaci,,,Turkiye,Istanbul,es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2020,Mart,7,Cumartesi,,36.0,isci,42.0,isci,Turkiye,Denizli,es,kesici alet,ev,,hayir,intihar
2020,Mart,8,Pazartesi,,23.0,dansci,54.0,ogretmen,Rusya,Antalya,tanidik,darp,ev,,hayir,tutuklu
2020,Mart,10,Carsamba,,61.0,,66.0,,Turkiye,Izmir,eski es,kesici alet,sokak,,hayir,intihar
2020,Mart,11,Persembe,750.0,38.0,,41.0,,Turkiye,Istanbul,sevgili,bogma,ev,,hayir,intihar
2020,Mart,11,Persembe,,41.0,,48.0,,Azerbaycan,Tekirdag,sevgili,kesici alet,ev,borc/alacak,hayir,tutuklu
2020,Mart,12,Cuma,,55.0,,32.0,,Turkiye,Samsun,ogul,kesici alet,ev,psikolojik sorunlar,hayir,tutuklu
2020,Mart,12,Cuma,,,,18.0,,Turkiye,Mardin,ogul,kesici alet,ev,psikolojik sorunlar,evet,tutuklu
2020,Mart,12,Cuma,,37.0,isci,41.0,,Turkiye,Karabuk,eski es,atesli silah,isyeri,,hayir,tutuklu
2020,Mart,13,Cumartesi,,30.0,saglik personeli,37.0,guvenlik gorevlisi,Turkiye,Konya,es,atesli silah,isyeri,bosanma/ayrilma,hayir,tutuklu
2020,Mart,14,Pazar,330.0,44.0,,37.0,,Turkiye,Konya,kardes,atesli silah,ev,,hayir,tutuklu
2020,Mart,17,Sali,,34.0,,,muhtar,Turkiye,Diyarbakir,tanidik,atesli silah,sokak,,evet,tutuklu
2020,Mart,20,Cuma,,25.0,,30.0,,Turkiye,Istanbul,eski es,bogma,ev,kiskanclik,hayir,tutuklu
2020,Mart,21,Cumartesi,,63.0,,40.0,isci,Ingiltere,Mugla,,kesici alet,ev,,evet,tutuklu
2020,Mart,22,Pazartesi,,35.0,,29.0,asker,Turkiye,Diyarbakir,sevgili,atesli silah,ev,kiskanclik,hayir,tutuklu
2020,Mart,23,Sali,,,,,,Turkiye,Kars,es,atesli silah,ev,,evet,tutuklu
2020,Mart,23,Sali,960.0,39.0,guvenlik gorevlisi,46.0,isci,Turkiye,Bursa,eski sevgili,atesli silah,isyeri,bosanma/ayrilma,hayir,intihar
2020,Mart,23,Sali,180.0,53.0,,42.0,,Turkiye,Gaziantep,tanidik,atesli silah,ev,,hayir,tutuklu
2020,Mart,24,Carsamba,,55.0,,58.0,burokrat,Turkiye,Ordu,tanidik,atesli silah,sokak,,evet,intihar
2020,Mart,27,Cuma,900.0,46.0,,63.0,,Turkiye,Rize,eski es,atesli silah,sokak,kiskanclik,hayir,tutuklu
2020,Mart,27,Cuma,,43.0,,49.0,ciftci,Turkiye,Aydin,eski es,atesli silah,ev,borc/alacak,evet,tutuklu
2020,Subat,3,Pazartesi,,,,,,Turkiye,Bursa,sevgili,kesici alet,sokak,bosanma/ayrilma,hayir,tutuklu
2020,Subat,4,Sali,,27.0,,27.0,,Turkiye,Hatay,es,atesli silah,ev,gecimsizlik,hayir,intihar
2020,Subat,4,Sali,,50.0,,27.0,,Turkiye,Hatay,ogul,atesli silah,ev,gecimsizlik,hayir,intihar
2020,Subat,4,Sali,,35.0,,,,Suriye,Izmir,tanidik,kesici alet,ev,borc/alacak,,tutuklu
2020,Subat,5,Carsamba,120.0,39.0,,45.0,,Turkiye,Kocaeli,es,atesli silah,ev,borc/alacak,hayir,intihar
2020,Subat,6,Persembe,,17.0,ogrenci,51.0,,Turkiye,Ankara,baba,atesli silah,sokak,,,tutuklu
2020,Subat,9,Pazar,,58.0,,58.0,,Turkiye,Ankara,akraba,kesici alet,sokak,,,intihar
2020,Subat,10,Pazartesi,,47.0,,45.0,,Turkiye,Balikesir,es,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2020,Subat,11,Sali,,44.0,,,,Turkiye,Afyon,tanidik,kesici alet,sokak,,,tutuklu
2020,Subat,13,Persembe,1350.0,45.0,isci,35.0,isci,Turkiye,Aydin,tanidik,kesici alet,ev,borc/alacak,hayir,tutuklu
2020,Subat,14,Cuma,210.0,64.0,,31.0,,Turkiye,Kocaeli,ogul,atesli silah,ev,psikolojik sorunlar,hayir,tutuklu
2020,Subat,16,Pazar,,35.0,ev hanimi,26.0,,Turkiye,Eskisehir,es,kesici alet,ev,kiskanclik,hayir,tutuklu
2020,Subat,17,Pazartesi,210.0,25.0,,28.0,,Turkiye,Duzce,es,kesici alet,ev,,hayir,tutuklu
2020,Subat,18,Sali,,35.0,,38.0,,Turkiye,Ankara,es,darp,ev,,hayir,tutuklu
2020,Subat,19,Carsamba,,,,25.0,,,Hatay,eski es,atesli silah,sokak,,,kacak
2020,Subat,19,Carsamba,,56.0,,31.0,,Suriye,Istanbul,ogul,kesici alet,ev,borc/alacak,,tutuklu
2020,Subat,21,Cuma,,23.0,,30.0,,Turkiye,Adana,akraba,darp,kirsal alan,bosanma/ayrilma,evet,tutuklu
2020,Subat,21,Cuma,1260.0,34.0,,33.0,asker,Turkiye,Ankara,es,atesli silah,ev,,hayir,intihar
2020,Subat,26,Carsamba,,,,,,Turkiye,Gaziantep,es,darp,,,,tutuklu
2020,Subat,29,Cumartesi,,25.0,,28.0,,Turkiye,Bursa,es,atesli silah,sokak,bosanma/ayrilma,evet,tutuklu
2020,Ocak,1,Carsamba,1080.0,24.0,ogrenci,29.0,ogretmen,Turkiye,Igdir,es,atesli silah,ev,bosanma/ayrilma,hayir,tutuklu
2020,Ocak,5,Pazar,,57.0,doktor,66.0,,Turkiye,Antalya,dini nikahli es,kesici alet,ev,,hayir,intihar
2020,Ocak,6,Pazartesi,,60.0,,43.0,,Turkiye,Kutahya,tanidik,kesici alet,ev,gecimsizlik,evet,tutuklu
2020,Ocak,7,Sali,,,,,sofor,Turkiye,Ankara,sevgili,kesici alet,ev,,hayir,tutuklu
2020,Ocak,11,Cumartesi,,,,,,,Agri,,atesli silah,,,hayir,tutuklu
2020,Ocak,12,Pazar,,60.0,,,,Turkiye,Adana,akraba,atesli silah,sokak,kazara,hayir,tutuklu
2020,Ocak,13,Pazartesi,,40.0,,20.0,,Turkiye,Istanbul,ogul,darp,ev,,hayir,tutuklu
2020,Ocak,14,Sali,,36.0,asci,36.0,,Turkiye,Manisa,sevgili,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2020,Ocak,14,Sali,,,,,,Turkiye,Diyarbakir,es,kesici alet,ev,,hayir,tutuklu
2020,Ocak,15,Carsamba,660.0,28.0,,,,Turkiye,Mardin,sevgili,,ev,kiskanclik,hayir,tutuklu
2020,Ocak,15,Carsamba,1380.0,28.0,,33.0,,Turkiye,Istanbul,es,bogma,ev,kiskanclik,hayir,tutuklu
2020,Ocak,18,Cumartesi,,27.0,isci,,,Turkiye,Istanbul,es,atesli silah,sokak,,hayir,tutuklu
2020,Ocak,19,Pazar,,40.0,,,,Turkiye,Kocaeli,sevgili,atesli silah,ev,,hayir,intihar
2020,Ocak,21,Sali,480.0,22.0,,24.0,,Turkiye,Izmir,eski es,atesli silah,sokak,kiskanclik,hayir,tutuklu
2020,Ocak,21,Sali,,45.0,,47.0,,Turkiye,Kirsehir,eski es,atesli silah,ev,,hayir,tutuklu
2020,Ocak,22,Carsamba,,37.0,,41.0,esnaf,Turkiye,Aydin,dini nikahli es,yakma,ev,,hayir,tutuklu
2020,Ocak,24,Cuma,1260.0,26.0,,32.0,,Turkiye,Canakkale,dini nikahli es,atesli silah,ev,kazara,hayir,tutuklu
2020,Ocak,26,Pazar,420.0,,,,,Turkiye,Istanbul,sevgili,kesici alet,arac,,hayir,intihar
2020,Ocak,26,Pazar,,50.0,,19.0,,Turkiye,Izmir,ogul,atesli silah,ev,,hayir,intihar
2020,Ocak,26,Pazar,,,,40.0,korucu,Turkiye,Bingol,es,atesli silah,ev,bosanma/ayrilma,hayir,tutuklu
2020,Ocak,31,Cuma,600.0,35.0,,40.0,,Turkiye,Antalya,eski es,atesli silah,ev,bosanma/ayrilma,hayir,intihar
2019,Aralik,1,Pazar,,26.0,,34.0,,Turkiye,Izmir,es,kesici alet,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Aralik,2,Pazartesi,1185.0,29.0,,30.0,,Turkiye,Adana,eski sevgili,atesli silah,ev,gecimsizlik,hayir,intihar
2019,Aralik,5,Persembe,,38.0,,38.0,asker,Turkiye,Burdur,eski es,darp,ev,gecimsizlik,hayir,tutuklu
2019,Aralik,11,Carsamba,,29.0,,30.0,esnaf,Turkiye,Istanbul,sevgili,darp,ev,gecimsizlik,hayir,tutuklu
2019,Aralik,12,Persembe,,38.0,,,,Turkiye,Izmir,es,darp,ev,gecimsizlik,hayir,tutuklu
2019,Aralik,12,Persembe,,,,47.0,isci,Turkiye,Kocaeli,es,darp,ev,kiskanclik,hayir,tutuklu
2019,Aralik,13,Cuma,420.0,32.0,,36.0,,Turkiye,Mersin,es,atesli silah,sokak,bosanma/ayrilma,hayir,intihar
2019,Aralik,17,Sali,1350.0,35.0,,46.0,esnaf,Turkiye,Balikesir,sevgili,atesli silah,ev,,hayir,tutuklu
2019,Aralik,18,Carsamba,,39.0,,,,Turkiye,Mersin,es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Aralik,19,Persembe,420.0,48.0,,51.0,,Turkiye,Istanbul,es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Aralik,21,Cumartesi,,45.0,,18.0,,Turkiye,Balikesir,ogul,darp,ev,gecimsizlik,hayir,tutuklu
2019,Aralik,22,Pazar,,52.0,,42.0,,Cezayir,Istanbul,es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Aralik,26,Persembe,,65.0,,70.0,,Turkiye,Kastamonu,es,atesli silah,ev,psikolojik sorunlar,hayir,intihar
2019,Aralik,27,Cuma,,23.0,,,,Turkiye,Osmaniye,baba,atesli silah,ev,psikolojik sorunlar,hayir,tutuklu
2019,Aralik,27,Cuma,,27.0,eglence mekani calisani,22.0,,Turkiye,Diyarbakir,kardes,atesli silah,ev,kiskanclik,evet,tutuklu
2019,Aralik,29,Pazar,,40.0,,42.0,,Turkiye,Ankara,es,atesli silah,ev,bosanma/ayrilma,hayir,intihar
2019,Aralik,29,Pazar,,,,30.0,,Turkiye,Osmaniye,ogul,bogma,ev,,hayir,tutuklu
2019,Aralik,31,Sali,,19.0,,,,Turkiye,Ankara,es,kesici alet,ev,,hayir,tutuklu
2019,Kasim,3,Pazar,,49.0,,65.0,,Turkiye,Diyarbakir,es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Kasim,4,Pazartesi,450.0,40.0,guvenlik gorevlisi,41.0,,Turkiye,Istanbul,dini nikahli es,kesici alet,ev,gecimsizlik,hayir,kacak
2019,Kasim,5,Sali,,55.0,,60.0,,Turkiye,Usak,eski es,kesici alet,sokak,kiskanclik,hayir,tutuklu
2019,Kasim,9,Cumartesi,,33.0,,45.0,,Turkiye,Izmir,es,atesli silah,sokak,gecimsizlik,hayir,tutuklu
2019,Kasim,9,Cumartesi,120.0,38.0,,36.0,,Turkiye,Antalya,es,zehirleme,ev,borc/alacak,evet,intihar
2019,Kasim,12,Sali,,18.0,,45.0,,Turkiye,Tekirdag,baba,atesli silah,arac,gecimsizlik,hayir,tutuklu
2019,Kasim,12,Sali,,45.0,,,,Turkiye,Manisa,es,darp,ev,kiskanclik,hayir,tutuklu
2019,Kasim,13,Carsamba,1380.0,47.0,,49.0,jandarma,Turkiye,Bursa,sevgili,atesli silah,isyeri,kiskanclik,hayir,tutuklu
2019,Kasim,13,Carsamba,540.0,38.0,,35.0,ciftci,Turkiye,Izmir,es,atesli silah,ev,kiskanclik,evet,tutuklu
2019,Kasim,15,Cuma,60.0,20.0,,32.0,,Suriye,Konya,dini nikahli es,darp,ev,gecimsizlik,hayir,tutuklu
2019,Kasim,15,Cuma,,38.0,,38.0,,Turkiye,Istanbul,es,zehirleme,ev,borc/alacak,evet,intihar
2019,Kasim,15,Cuma,,38.0,,26.0,isci,Turkiye,Osmaniye,es,bogma,ev,,hayir,tutuklu
2019,Kasim,16,Cumartesi,570.0,22.0,isci,25.0,,Turkiye,Istanbul,tanidik,atesli silah,isyeri,psikolojik sorunlar,evet,tutuklu
2019,Kasim,17,Pazar,540.0,,,47.0,polis,Turkiye,Isparta,kardes,atesli silah,ev,gecimsizlik,evet,tutuklu
2019,Kasim,17,Pazar,1380.0,24.0,,24.0,,Turkiye,Izmir,sevgili,atesli silah,ev,gecimsizlik,hayir,intihar
2019,Kasim,18,Pazartesi,660.0,19.0,ogrenci,19.0,ogrenci,Turkiye,Isparta,eski sevgili,bogma,ev,bosanma/ayrilma,hayir,tutuklu
2019,Kasim,19,Sali,,31.0,,36.0,,Turkiye,Manisa,es,atesli silah,ev,gecimsizlik,hayir,tutuklu
2019,Kasim,20,Carsamba,660.0,41.0,,47.0,,Turkiye,Hatay,es,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2019,Kasim,24,Pazar,,51.0,,75.0,,Azerbaycan,Antalya,akraba,atesli silah,ev,gecimsizlik,hayir,tutuklu
2019,Kasim,24,Pazar,645.0,40.0,,,emekli,Turkiye,Istanbul,baba,atesli silah,ev,psikolojik sorunlar,hayir,tutuklu
2019,Kasim,24,Pazar,,45.0,asci,54.0,,Turkiye,Eskisehir,eski es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Kasim,26,Sali,,48.0,,53.0,,Turkiye,Izmir,es,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Kasim,30,Cumartesi,1410.0,31.0,isci,,,Cin ,Istanbul,yabanci,,ev,,hayir,tutuklu
2019,Ekim,2,Carsamba,,53.0,,46.0,,Turkiye,Afyon,tanidik,darp,kirsal alan,gecimsizlik,hayir,tutuklu
2019,Ekim,6,Pazar,1080.0,52.0,,50.0,,Turkiye,Agri,es,atesli silah,ev,gecimsizlik,hayir,tutuklu
2019,Ekim,6,Pazar,1080.0,32.0,,50.0,,Turkiye,Agri,baba,atesli silah,ev,gecimsizlik,hayir,tutuklu
2019,Ekim,7,Pazartesi,,30.0,,35.0,,Turkiye,Kayseri,es,kesici alet,sokak,,hayir,tutuklu
2019,Ekim,9,Carsamba,810.0,27.0,,32.0,isci,Turkiye,Kayseri,es,atesli silah,ev,,hayir,kacak
2019,Ekim,10,Persembe,,40.0,,42.0,,Turkiye,Balikesir,es,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2019,Ekim,16,Carsamba,600.0,32.0,kuafor,32.0,,Turkiye,Izmir,eski sevgili,atesli silah,sokak,,hayir,intihar
2019,Ekim,16,Carsamba,,36.0,,44.0,,Turkiye,Kocaeli,eski es,atesli silah,sokak,kiskanclik,hayir,tutuklu
2019,Ekim,16,Carsamba,,89.0,,32.0,,Turkiye,Sinop,tanidik,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Ekim,17,Persembe,,30.0,isci,35.0,isci,Turkiye,Diyarbakir,es,yakma,ev,gecimsizlik,hayir,tutuklu
2019,Ekim,20,Pazar,,22.0,,,,Turkiye,Tekirdag,yabanci,atesli silah,sokak,gecimsizlik,hayir,tutuklu
2019,Ekim,21,Pazartesi,570.0,38.0,,40.0,,Turkiye,Istanbul,es,atesli silah,ev,,hayir,intihar
2019,Ekim,23,Carsamba,600.0,80.0,emekli,,esnaf,Turkiye,Istanbul,akraba,bogma,ev,gasp,hayir,tutuklu
2019,Ekim,24,Persembe,,39.0,,40.0,,Turkiye,Tekirdag,sevgili,kesici alet,kirsal alan,gecimsizlik,hayir,tutuklu
2019,Ekim,28,Pazartesi,0.0,27.0,,36.0,esnaf,Turkiye,Mugla,sevgili,bogma,otel,kiskanclik,hayir,tutuklu
2019,Ekim,28,Pazartesi,60.0,25.0,polis,31.0,polis,Turkiye,Mardin,es,atesli silah,ev,psikolojik sorunlar,evet,tutuklu
2019,Ekim,28,Pazartesi,60.0,56.0,,31.0,polis,Turkiye,Mardin,damat,atesli silah,ev,psikolojik sorunlar,evet,tutuklu
2019,Ekim,28,Pazartesi,,28.0,,41.0,ciftci,Turkiye,Kayseri,sevgili,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Eylul,2,Pazartesi,1080.0,41.0,,43.0,,Turkiye,Nigde,es,atesli silah,ev,bosanma/ayrilma,hayir,tutuklu
2019,Eylul,3,Sali,,48.0,,45.0,,Turkiye,Konya,es,atesli silah,ev,kiskanclik,hayir,tutuklu
2019,Eylul,3,Sali,,26.0,,25.0,,Rusya,Antalya,tanidik,bogma,sokak,borc/alacak,hayir,tutuklu
2019,Eylul,4,Carsamba,30.0,32.0,,24.0,,Turkiye,Sinop,tanidik,atesli silah,ev,gecimsizlik,evet,tutuklu
2019,Eylul,5,Persembe,,26.0,,37.0,,Turkiye,Manisa,sevgili,kesici alet,ev,borc/alacak,hayir,tutuklu
2019,Eylul,6,Cuma,,,,,emekli,Turkiye,Izmir,es,atesli silah,ev,bosanma/ayrilma,hayir,tutuklu
2019,Eylul,10,Sali,,53.0,,,ciftci,Turkiye,Nigde,tanidik,atesli silah,kirsal alan,gecimsizlik,hayir,tutuklu
2019,Eylul,11,Carsamba,,45.0,,53.0,,Turkiye,Adana,eski es,atesli silah,ev,bosanma/ayrilma,hayir,tutuklu
2019,Eylul,11,Carsamba,,48.0,,27.0,ogrenci,Turkiye,Bursa,ogul,kesici alet,ev,,hayir,tutuklu
2019,Eylul,11,Carsamba,,57.0,,,,Turkiye,Istanbul,ogul,kesici alet,ev,borc/alacak,hayir,tutuklu
2019,Eylul,12,Persembe,,34.0,,24.0,,Turkiye,Adana,akraba,kesici alet,ev,,hayir,tutuklu
2019,Eylul,14,Cumartesi,,18.0,,30.0,,Turkiye,Manisa,tanidik,atesli silah,ev,kazara,hayir,tutuklu
2019,Eylul,19,Persembe,,23.0,,33.0,,Turkiye,Hatay,tanidik,atesli silah,ev,kiskanclik,hayir,tutuklu
2019,Eylul,20,Cuma,,45.0,,53.0,,Turkiye,Antalya,eski es,yakma,sokak,kiskanclik,hayir,tutuklu
2019,Eylul,21,Cumartesi,1035.0,42.0,,42.0,,Turkiye,Istanbul,tanidik,atesli silah,ev,borc/alacak,hayir,tutuklu
2019,Eylul,21,Cumartesi,1200.0,9.0,,42.0,,Turkiye,Istanbul,tanidik,kesici alet,ev,borc/alacak,hayir,tutuklu
2019,Eylul,22,Pazar,,45.0,,52.0,,Turkiye,Nevsehir,es,kesici alet,ev,,hayir,tutuklu
2019,Eylul,26,Persembe,,32.0,,44.0,,Turkiye,Antalya,es,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2019,Eylul,28,Cumartesi,1080.0,19.0,,24.0,,Turkiye,Adana,sevgili,kesici alet,sokak,kiskanclik,hayir,tutuklu
2019,Eylul,28,Cumartesi,,,,42.0,,Fas,Antalya,akraba,kesici alet,ev,,hayir,tutuklu
2019,Eylul,29,Pazar,,,,,,Turkiye,Van,es,atesli silah,sokak,kiskanclik,evet,kacak
2019,Eylul,30,Pazartesi,,22.0,,,,Turkiye,Izmir,sevgili,atesli silah,ev,kiskanclik,hayir,tutuklu
2019,Agustos,1,Persembe,1320.0,42.0,,,,Iran,Ankara,eski es,kesici alet,sokak,,hayir,tutuklu
2019,Agustos,3,Cumartesi,,29.0,,22.0,,Turkiye,Ankara,kardes,kesici alet,ev,psikolojik sorunlar,hayir,tutuklu
2019,Agustos,5,Pazartesi,,52.0,,42.0,,Turkiye,Eskisehir,dini nikahli es,kesici alet,ev,gecimsizlik,hayir,intihar ve tutuklu
2019,Agustos,6,Sali,600.0,43.0,isci,45.0,isci,Turkiye,Yozgat,eski es,atesli silah,sokak,,hayir,intihar
2019,Agustos,7,Carsamba,,78.0,,77.0,,Turkiye,Gaziantep,es,kesici alet,ev,,hayir,tutuklu
2019,Agustos,7,Carsamba,,69.0,,76.0,,Turkiye,Kirikkale,es,atesli silah,ev,gecimsizlik,hayir,intihar
2019,Agustos,8,Persembe,,40.0,,43.0,,Turkiye,Sanliurfa,es,atesli silah,ev,psikolojik sorunlar,evet,tutuklu
2019,Agustos,9,Cuma,870.0,,turizmci,,,Turkiye,Mugla,tanidik,atesli silah,ev,mal/miras,hayir,tutuklu
2019,Agustos,9,Cuma,570.0,40.0,bakici,,,Turkiye,Isparta,tanidik,kesici alet,sokak,psikolojik sorunlar,hayir,tutuklu
2019,Agustos,10,Cumartesi,,48.0,memur,56.0,,Turkiye,Ankara,es,bogma,ev,bosanma/ayrilma,hayir,kacak
2019,Agustos,13,Sali,,20.0,,19.0,,Turkiye,Antalya,kardes,kesici alet,ev,gecimsizlik,hayir,intihar ve tutuklu
2019,Agustos,13,Sali,,63.0,,33.0,,Turkiye,Kayseri,akraba,atesli silah,ev,gecimsizlik,hayir,intihar
2019,Agustos,13,Sali,,36.0,,47.0,,Turkiye,Yalova,sevgili,atesli silah,arac,,hayir,intihar
2019,Agustos,15,Persembe,,19.0,,27.0,,Turkiye,Aydin,sevgili,atesli silah,kirsal alan,bosanma/ayrilma,evet,tutuklu
2019,Agustos,15,Persembe,,25.0,,33.0,,Turkiye,Samsun,es,atesli silah,ev,kiskanclik,hayir,tutuklu
2019,Agustos,15,Persembe,,37.0,,54.0,ciftci,Turkiye,Isparta,dini nikahli es,atesli silah,kirsal alan,gecimsizlik,evet,tutuklu
2019,Agustos,15,Persembe,,20.0,,45.0,esnaf,Turkiye,Izmir,akraba,atesli silah,ev,bosanma/ayrilma,hayir,tutuklu
2019,Agustos,18,Pazar,,38.0,,43.0,,Turkiye,Kirikkale,eski es,kesici alet,sokak,gecimsizlik,hayir,tutuklu
2019,Agustos,18,Pazar,,31.0,,45.0,hurdaci,Turkiye,Kutahya,akraba,atesli silah,ev,gecimsizlik,hayir,intihar ve tutuklu
2019,Agustos,20,Sali,570.0,35.0,,28.0,,Turkiye,Agri,es,atesli silah,sokak,bosanma/ayrilma,hayir,tutuklu
2019,Agustos,20,Sali,,32.0,,80.0,,Turkiye,Balikesir,torun,kesici alet,ev,borc/alacak,hayir,tutuklu
2019,Agustos,20,Sali,,48.0,isci,,esnaf,Turkiye,Elazig,tanidik,atesli silah,ev,psikolojik sorunlar,hayir,tutuklu
2019,Agustos,21,Carsamba,510.0,37.0,,40.0,isci,Turkiye,Konya,es,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2019,Agustos,22,Persembe,,35.0,,,,Suriye,Batman,es,darp,ev,,hayir,tutuklu
2019,Agustos,23,Cuma,,45.0,,53.0,,Turkiye,Antalya,eski es,yakma,ev,,hayir,tutuklu
2019,Agustos,24,Cumartesi,,60.0,,65.0,,Turkiye,Samsun,es,atesli silah,ev,gecimsizlik,evet,tutuklu
2019,Agustos,25,Pazar,1380.0,55.0,,26.0,muhendis,Turkiye,Istanbul,ogul,atesli silah,ev,psikolojik sorunlar,evet,intihar
2019,Agustos,27,Sali,,30.0,,,,Turkiye,Istanbul,tanidik,atesli silah,ev,gasp,hayir,tutuklu
2019,Agustos,27,Sali,90.0,41.0,,36.0,,Turkiye,Konya,es,bogma,kirsal alan,bosanma/ayrilma,hayir,tutuklu
2019,Agustos,27,Sali,,49.0,esnaf,57.0,,Turkiye,Mersin,es,atesli silah,isyeri,gecimsizlik,hayir,intihar ve tutuklu
2019,Agustos,27,Sali,,50.0,,28.0,,Turkiye,Ordu,ogul,bogma,ev,gecimsizlik,hayir,tutuklu
2019,Agustos,29,Persembe,,15.0,,17.0,,Turkiye,Denizli,sevgili,atesli silah,ev,kazara,hayir,tutuklu
2019,Agustos,30,Cuma,,42.0,,,,Turkiye,Tekirdag,es,atesli silah,sokak,kiskanclik,evet,tutuklu
2019,Agustos,31,Cumartesi,,35.0,,,,Turkiye,Istanbul,es,kesici alet,ev,bosanma/ayrilma,hayir,tutuklu
2019,Temmuz,1,Pazartesi,510.0,57.0,,62.0,is insani,Turkiye,Istanbul,es,atesli silah,ev,psikolojik sorunlar,hayir,intihar
2019,Temmuz,2,Sali,,49.0,,54.0,,Turkiye,Bursa,es,atesli silah,ev,gecimsizlik,hayir,tutuklu
2019,Temmuz,8,Pazartesi,,26.0,,29.0,asker,Turkiye,Kahramanmaras,es,atesli silah,arac,kazara,hayir,tutuklu
2019,Temmuz,8,Pazartesi,,25.0,,27.0,,Turkiye,Bursa,nisanli,darp,ev,gecimsizlik,hayir,tutuklu
2019,Temmuz,9,Sali,1230.0,21.0,,22.0,asker,Turkiye,Adana,es,atesli silah,ev,gecimsizlik,evet,tutuklu
2019,Temmuz,9,Pazartesi,1170.0,42.0,,22.0,,Cin ,Istanbul,tanidik,kesici alet,ev,gecimsizlik,hayir,tutuklu
2019,Temmuz,11,Carsamba,,24.0,,32.0,isci,Turkiye,Tekirdag,es,atesli silah,kirsal alan,kiskanclik,hayir,tutuklu
2019,Temmuz,11,Persembe,,70.0,,,,Turkiye,Konya,tanidik,atesli silah,sokak,,hayir,intihar
